"gene_id","OLD_LEAF-YOUNG_LEAF","INFECTED-UNINFECTED","I:Tissue_OLD_LEAF-Treatment_INFECTED"
"MAKER-FVB6-4-SNAP-GENE-151.36-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-151.41-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-152.26-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-152.30-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-153.31-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-153.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-154.35-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-154.36-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-154.39-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-155.36-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-155.41-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-156.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-156.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-157.36-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-157.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-158.18-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-16.77-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-16.80-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-160.36-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-161.16-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-162.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-163.29-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-163.31-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-164.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-166.16-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-17.44-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-17.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-17.49-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-17.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-17.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-170.30-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-173.24-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-173.27-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-173.31-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-174.31-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-175.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-176.26-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-177.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-177.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-177.45-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-179.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-179.54-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-179.56-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-18.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-18.81-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-18.83-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-18.84-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-180.38-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-180.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-181.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-181.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-181.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-183.34-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-183.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-183.38-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-184.30-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-184.31-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-184.34-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-185.27-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-188.18-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-189.19-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-19.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-190.24-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-192.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-192.38-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-192.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-195.20-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-196.17-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-197.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-197.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-198.30-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-2.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-2.70-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-20.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-20.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-20.68-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-200.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-201.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-201.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-203.32-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-203.33-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-203.35-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-203.38-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-204.50-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-204.58-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-204.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-204.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-205.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-207.22-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-21.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-21.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-21.64-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-21.70-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-210.66-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-211.50-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-212.59-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-212.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-213.63-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-214.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-214.60-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-215.39-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-216.41-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-217.60-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-217.63-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-217.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-218.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-218.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-218.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-219.29-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-22.39-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-220.56-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-220.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-221.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-221.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-221.60-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-222.45-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-222.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-224.41-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-225.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-225.45-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-226.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-226.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-226.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-226.50-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-227.56-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-227.58-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-227.60-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-227.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-228.28-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-229.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-23.36-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-230.19-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-232.21-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-232.23-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-233.34-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-233.39-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-234.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-234.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-234.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-235.49-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-235.50-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-235.51-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-235.57-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-235.63-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-236.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-237.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-237.56-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-238.41-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-238.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-238.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-238.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-238.48-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-24.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-240.36-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-240.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-241.63-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-241.71-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-242.27-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-242.30-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-243.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-243.43-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-244.35-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-244.40-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-246.23-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-246.27-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-247.17-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-247.19-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-248.35-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-248.37-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-25.74-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-250.28-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-251.38-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-253.39-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-253.49-MRNA-1","Up","None","Down"
"MAKER-FVB6-4-SNAP-GENE-254.53-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-255.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-255.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-255.51-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-256.25-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-258.35-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-258.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-258.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-259.18-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-259.22-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-26.78-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-26.83-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-26.85-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-260.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-260.39-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-261.36-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-263.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-263.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-263.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-263.54-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-264.31-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-265.50-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-266.32-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-267.50-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-269.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-269.49-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-269.55-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-269.57-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-269.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-269.64-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-27.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-27.63-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-27.70-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-27.75-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-27.77-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-270.39-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-272.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-272.45-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-273.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-273.41-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-273.47-MRNA-1","Up","None","Up"
"MAKER-FVB6-4-SNAP-GENE-273.48-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-275.48-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-276.44-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-276.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-277.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-277.48-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-277.49-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-278.27-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-278.30-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-279.25-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-279.28-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-28.77-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-28.78-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-28.84-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-280.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-280.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-281.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-282.27-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-282.28-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-283.48-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-283.55-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-284.33-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-284.34-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-284.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-284.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-285.58-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-286.36-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-286.48-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-287.54-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-287.55-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-287.57-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-288.44-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-289.41-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-289.47-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-289.51-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-29.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-290.55-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-291.32-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-293.36-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-293.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-293.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-294.22-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-295.56-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-295.60-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-295.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-295.66-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-295.70-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-295.72-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-296.56-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-296.57-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-296.64-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-296.65-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-296.68-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-298.59-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-299.49-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-299.51-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-299.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-299.54-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-3.61-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-3.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-3.67-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-30.54-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-30.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-300.58-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-301.55-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-301.62-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-302.65-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-302.74-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-303.38-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-303.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-304.75-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-305.49-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-305.51-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-305.56-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-306.60-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-306.62-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-306.66-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-306.72-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-307.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-307.69-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-307.71-MRNA-1","None","None","Down"
"MAKER-FVB6-4-SNAP-GENE-307.77-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-309.84-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-311.49-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-311.51-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-311.53-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-311.54-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-312.55-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-312.58-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-312.60-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-313.52-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-313.55-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-313.57-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-313.58-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-314.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-315.56-MRNA-1","Down","None","None"
"MAKER-FVB6-4-SNAP-GENE-315.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-316.54-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-316.62-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-317.30-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-318.66-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-318.67-MRNA-1","None","None","Up"
"MAKER-FVB6-4-SNAP-GENE-318.69-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-318.70-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-318.71-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-319.61-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-319.62-MRNA-1","Down","None","Down"
"MAKER-FVB6-4-SNAP-GENE-32.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-32.74-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-320.57-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-320.60-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-320.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-320.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-320.71-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-321.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-321.65-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-321.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-323.37-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-323.40-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-323.46-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-324.42-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-324.43-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-325.55-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-325.60-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-325.62-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-326.59-MRNA-1","Up","None","None"
"MAKER-FVB6-4-SNAP-GENE-326.67-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-326.73-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-327.64-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-327.66-MRNA-1","None","None","None"
"MAKER-FVB6-4-SNAP-GENE-327.67-MRNA-1","None","None","None"
